SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes
SKU0910,Personal Product 210,Personal Care,A,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH3721,2025-08-13,2025-08-08,2030-03-08,27,142,15,41,1,1,22.35,857000,6.35,105.0,38,3,17.8,18.01,2528.25,4.72,7.0,0.8737999999999999,FEFO,In Stock,0,2025-08-30,0.0088,0.8974,
SKU0911,Meat Product 176,Meat,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH8949,2025-07-11,2025-05-29,2025-07-31,60,237,90,63,0,1,26.93,884000,8.8,164.0,56,4,2.92,2.81,692.21,3.41,5.0,0.9373,FIFO,Expiring Soon,0,2025-09-08,0.0782,0.6629,Seasonal SKU
SKU0912,Beverages Product 405,Beverages,A,S001,PT Segar Makmur,WHJKT,Jakarta - Cengkareng,BATCH1118,2025-07-17,2025-06-23,2029-06-20,54,1,363,310,0,1,97.01,2082,11.55,732.0,247,5,7.14,7.52,7993.22,2.6,37.0,0.7159,FEFO,In Stock,2,2025-07-09,-0.062400000000000004,0.6835,
SKU0913,Seafood Product 220,Seafood,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH6164,2025-03-19,2025-01-26,2025-03-27,174,209,43,45,1,0,16.03,392000,13.04,33.0,17,1,10.03,10.91,2096.31,2.3,7.0,0.9595,FIFO,Expiring Soon,2,2025-07-25,-0.0436,0.9795999999999999,
SKU0914,Bakery Product 30,Bakery,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH8486,2025-08-15,2025-06-21,2025-08-17,25,1,127,104,0,1,65.42,2424,17.76,295.0,99,3,2.06,1.91,2389.42,1.69,26.0,0.8744,FEFO,Expiring Soon,0,2025-08-23,-0.0706,0.7399,Seasonal SKU
SKU0915,Household Product 144,Household,B,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH8785,2025-05-17,2025-04-15,2029-11-03,115,183,62,16,0,3,19.58,676000,9.35,119.0,41,4,9.9,9.77,1811.13,3.21,9.0,0.7209,FEFO,In Stock,1,2025-06-17,-0.0548,0.7958,
SKU0916,Personal Product 491,Personal Care,B,S006,PT Frozen Express,WHJKT,Jakarta - Cengkareng,BATCH1749,2025-03-31,2025-02-08,2028-04-06,162,169,38,41,2,2,12.36,271000,13.67,261.0,88,14,8.2,9.22,1386.12,2.19,2.0,0.92,FEFO,Low Stock,1,2025-06-15,-0.0236,0.6297999999999999,
SKU0917,Pantry Product 205,Pantry,C,S010,PT DailyDairy,WHJKT,Jakarta - Cengkareng,BATCH8800,2025-06-12,2025-05-01,2028-11-04,89,253,25,39,1,3,18.57,454000,13.62,92.0,36,3,2.84,2.76,718.39,2.2,9.0,0.9893000000000001,FIFO,In Stock,2,2025-07-22,0.0025,0.9503,
SKU0918,Dairy Product 74,Dairy,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH3094,2025-05-03,2025-04-02,2025-05-11,129,157,35,25,0,0,21.05,625000,7.46,130.0,46,4,3.59,3.98,563.08,4.02,10.0,0.8123,FIFO,Expiring Soon,2,2025-08-02,0.0168,0.8626,
SKU0919,Personal Product 448,Personal Care,B,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH8899,2025-05-18,2025-04-06,2027-01-09,114,92,31,28,1,1,16.1,339000,5.71,171.0,58,7,15.15,16.11,1393.53,5.25,4.0,0.9465,FIFO,Low Stock,0,2025-08-09,-0.0728,0.6178,
SKU0920,Beverages Product 338,Beverages,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3625,2025-05-21,2025-03-23,2026-07-19,111,699,74,79,1,1,49.44,1614,14.14,742.0,248,10,5.53,5.04,3865.4,2.12,14.0,0.902,FEFO,Low Stock,0,2025-07-22,-0.0182,0.8611,
SKU0921,Meat Product 132,Meat,B,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH9757,2025-03-23,2025-02-11,2025-04-01,170,162,30,6,4,0,14.8,433000,10.95,70.0,26,3,6.4,6.72,1036.7,2.74,8.0,0.8210999999999999,FEFO,Expiring Soon,-3,2025-08-29,0.022099999999999998,0.976,
SKU0922,Seafood Product 115,Seafood,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH7176,2025-08-24,2025-06-27,2025-09-01,16,95,4,22,7,0,10.54,353000,9.01,41.0,20,2,13.23,13.36,1257.11,3.33,5.0,0.9623999999999999,FEFO,Expiring Soon,2,2025-06-18,-0.021400000000000002,0.8703,
SKU0923,Pantry Product 439,Pantry,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH2895,2025-07-14,2025-06-26,2027-12-26,57,309,56,48,2,0,27.06,1043,11.42,126.0,45,3,10.54,10.86,3255.78,2.63,10.0,0.9915999999999999,FIFO,In Stock,0,2025-08-26,0.0298,0.9408,Temperature controlled
SKU0924,Personal Product 382,Personal Care,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH6134,2025-06-07,2025-05-14,2027-02-22,94,156,5,34,0,0,13.49,500000,11.56,23.0,10,1,17.84,18.52,2782.67,2.59,4.0,0.879,FIFO,In Stock,-4,2025-08-01,0.015700000000000002,0.8323,Temperature controlled
SKU0925,Dairy Product 199,Dairy,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH3069,2025-06-08,2025-05-06,2025-07-06,93,529,76,88,1,2,45.69,974000,11.58,70.0,24,1,3.39,3.55,1791.51,2.59,16.0,0.9937,FIFO,Expiring Soon,0,2025-08-27,-0.050499999999999996,0.8312,
SKU0926,Pantry Product 236,Pantry,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH9189,2025-06-26,2025-05-14,2027-09-17,75,21,21,0,4,0,9.48,244000,2.22,50.0,22,3,13.49,15.3,283.25,13.54,7.0,0.7473000000000001,FEFO,Low Stock,-1,2025-08-22,0.0021,0.7234,
SKU0927,Dairy Product 341,Dairy,C,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH9230,2025-06-20,2025-05-07,2025-07-06,81,253,54,50,3,0,25.11,791000,10.08,191.0,65,5,2.43,2.46,616.0,2.98,7.0,0.7347,FIFO,Expiring Soon,1,2025-08-05,0.0898,0.6207,
SKU0928,Beverages Product 245,Beverages,A,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH7171,2025-06-27,2025-06-24,2030-06-08,74,549,126,52,0,3,42.16,1606,13.02,198.0,72,3,4.88,5.15,2680.11,2.3,9.0,0.848,FEFO,In Stock,3,2025-08-21,-0.0641,0.8713,
SKU0929,Dairy Product 376,Dairy,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH7419,2025-07-26,2025-07-07,2025-08-17,45,134,50,33,0,1,17.09,442000,7.84,30.0,13,1,3.76,4.14,503.79,3.83,8.0,0.7534000000000001,FIFO,Expiring Soon,0,2025-09-07,0.0659,0.8304,
SKU0930,Seafood Product 348,Seafood,B,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH2176,2025-06-01,2025-04-29,2025-06-10,100,266,47,37,0,1,29.47,807000,9.03,48.0,19,1,6.17,5.89,1642.2,3.32,13.0,0.9112,FEFO,Expiring Soon,-1,2025-08-04,0.07429999999999999,0.8203,
SKU0931,Dairy Product 439,Dairy,B,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH6298,2025-08-16,2025-06-29,2025-08-27,24,267,48,29,0,1,23.44,678000,11.39,145.0,51,4,3.4,3.65,907.45,2.63,10.0,0.7126,FIFO,Expiring Soon,3,2025-06-11,-0.0537,0.8669,
SKU0932,Pantry Product 296,Pantry,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH5769,2025-03-15,2025-01-17,2028-11-27,178,95,69,2,0,0,29.16,844000,3.26,314.0,110,7,4.43,4.95,420.66,9.21,13.0,0.9658,FIFO,Low Stock,-3,2025-08-14,0.0527,0.9381999999999999,
SKU0933,Beverages Product 377,Beverages,C,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH3418,2025-04-15,2025-03-22,2026-11-09,147,52,1,13,1,0,6.59,166000,7.89,27.0,14,2,7.04,7.5,366.13,3.8,1.0,0.7401000000000001,FEFO,In Stock,-2,2025-06-15,-0.0036,0.7575,
SKU0934,Personal Product 50,Personal Care,B,S006,PT Frozen Express,WHMDN,Medan - Deli Serdang,BATCH2922,2025-07-26,2025-06-24,2026-11-10,45,102,22,14,1,0,9.21,276000,11.07,34.0,16,2,8.2,9.34,836.25,2.71,2.0,0.8964,FEFO,In Stock,1,2025-06-26,0.0728,0.6102000000000001,
SKU0935,Dairy Product 370,Dairy,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH4946,2025-09-01,2025-08-07,2025-09-11,8,118,44,46,2,2,20.24,530000,5.83,66.0,26,2,2.43,2.22,286.93,5.15,6.0,0.9259000000000001,FEFO,Expiring Soon,2,2025-08-02,-0.0596,0.6236,
SKU0936,Personal Product 335,Personal Care,B,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7260,2025-05-14,2025-04-27,2030-01-04,118,88,17,19,3,0,11.21,351000,7.85,54.0,20,3,14.44,13.27,1270.73,3.82,4.0,0.7872,FEFO,In Stock,1,2025-07-24,-0.0364,0.6409,Seasonal SKU
SKU0937,Fresh Product 251,Fresh Produce,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8856,2025-09-04,2025-08-18,2025-09-16,5,56,10,2,0,0,7.57,187000,7.4,50.0,20,4,1.82,1.75,102.1,4.06,6.0,0.8863,FIFO,Expiring Soon,2,2025-06-26,0.0592,0.6255,
SKU0938,Frozen Product 331,Frozen,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH2629,2025-04-16,2025-03-27,2025-11-14,146,273,47,30,1,2,22.23,797000,12.28,72.0,28,2,5.04,5.39,1375.54,2.44,7.0,0.9290999999999999,FIFO,In Stock,0,2025-07-03,0.07690000000000001,0.975,
SKU0939,Household Product 11,Household,A,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH9004,2025-04-25,2025-04-21,2029-04-14,137,139,19,27,0,0,10.48,377000,13.26,48.0,17,3,19.0,18.45,2640.97,2.26,2.0,0.7743000000000001,FIFO,In Stock,-6,2025-08-14,0.0337,0.7179000000000001,
SKU0940,Personal Product 93,Personal Care,B,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH8327,2025-09-08,2025-07-19,2029-10-18,1,275,27,28,0,0,19.58,726000,14.04,151.0,53,5,4.7,4.32,1291.68,2.14,5.0,0.9890000000000001,FEFO,In Stock,-3,2025-08-25,0.027000000000000003,0.8431000000000001,Temperature controlled
SKU0941,Dairy Product 83,Dairy,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2386,2025-07-06,2025-06-29,2025-07-14,65,509,96,49,1,2,42.64,1055,11.94,257.0,86,4,1.98,2.04,1007.46,2.51,18.0,0.9884000000000001,FEFO,Expiring Soon,1,2025-07-25,0.0109,0.8309000000000001,
SKU0942,Dairy Product 484,Dairy,C,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH9510,2025-06-25,2025-04-29,2025-07-03,76,295,76,63,0,1,36.58,922000,8.06,225.0,79,4,0.98,1.05,290.01,3.72,10.0,0.7119,FEFO,Expiring Soon,0,2025-06-17,0.0824,0.6736,
SKU0943,Dairy Product 252,Dairy,C,S006,PT Frozen Express,WHDPS,Denpasar - Tabanan,BATCH9818,2025-06-11,2025-05-10,2025-07-07,90,584,120,100,0,1,37.66,1150,15.51,228.0,77,4,0.96,0.93,563.21,1.93,15.0,0.9209999999999999,FIFO,Expiring Soon,-1,2025-06-13,0.09699999999999999,0.9425,Seasonal SKU
SKU0944,Meat Product 97,Meat,A,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH4539,2025-07-16,2025-06-09,2025-07-25,55,688,96,43,4,2,35.38,820000,19.45,166.0,60,3,3.97,3.85,2730.33,1.54,19.0,0.9649,FEFO,Expiring Soon,-1,2025-08-05,-0.0636,0.6009,Temperature controlled
SKU0945,Bakery Product 282,Bakery,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3675,2025-06-04,2025-05-10,2025-06-11,97,553,72,50,0,1,46.75,1222,11.83,142.0,48,2,1.9,2.1,1049.21,2.54,24.0,0.8786,FEFO,Expiring Soon,-3,2025-08-30,0.0538,0.9013,
SKU0946,Beverages Product 482,Beverages,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH5413,2025-07-19,2025-06-09,2026-12-10,52,681,75,140,0,0,53.52,2037,12.72,245.0,84,3,2.09,2.06,1425.2,2.36,19.0,0.9554,FIFO,In Stock,-1,2025-07-24,-0.012,0.818,
SKU0947,Pantry Product 262,Pantry,C,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH6183,2025-05-25,2025-04-05,2027-04-04,107,88,87,1,0,1,27.89,718000,3.16,134.0,50,3,7.98,8.36,701.99,9.51,10.0,0.8240999999999999,FEFO,Low Stock,-1,2025-07-23,0.09949999999999999,0.7276,Temperature controlled
SKU0948,Meat Product 139,Meat,A,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH2080,2025-08-12,2025-07-22,2025-08-30,28,322,105,38,0,0,31.3,1214,10.29,102.0,39,2,10.26,10.02,3304.78,2.92,16.0,0.8420000000000001,FIFO,Expiring Soon,1,2025-07-25,-0.045899999999999996,0.9098,
SKU0949,Beverages Product 75,Beverages,A,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH7179,2025-09-07,2025-08-24,2027-03-26,2,482,101,70,1,1,45.82,1068,10.52,209.0,72,3,7.93,7.84,3820.14,2.85,17.0,0.8128,FEFO,In Stock,-6,2025-08-27,-0.0993,0.9743,
SKU0950,Dairy Product 270,Dairy,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH9666,2025-05-07,2025-04-15,2025-05-17,125,124,27,34,0,0,16.91,459000,7.33,109.0,41,4,3.68,3.98,455.8,4.09,8.0,0.8765999999999999,FEFO,Expiring Soon,4,2025-07-01,0.0336,0.909,
SKU0951,Fresh Product 25,Fresh Produce,C,S003,PT Prima Distribusi,WHSBY,Surabaya - Sidoarjo,BATCH6655,2025-06-02,2025-04-12,2025-06-07,99,69,40,29,1,0,15.93,603000,4.33,28.0,12,1,0.69,0.7,47.82,6.93,1.0,0.8106,FEFO,Expiring Soon,-1,2025-07-10,-0.0495,0.7945,
SKU0952,Meat Product 352,Meat,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH3337,2025-03-25,2025-03-01,2025-04-03,168,156,60,56,1,0,17.82,388000,8.75,111.0,40,4,2.67,2.45,416.75,3.43,8.0,0.7676000000000001,FEFO,Expiring Soon,-6,2025-09-03,-0.006,0.7009000000000001,
SKU0953,Pantry Product 190,Pantry,A,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH8500,2025-05-25,2025-05-14,2030-05-11,107,240,46,35,1,1,24.91,574000,9.63,262.0,88,7,13.28,15.12,3187.46,3.11,10.0,0.825,FEFO,Low Stock,4,2025-07-26,0.0567,0.7373000000000001,
SKU0954,Frozen Product 142,Frozen,B,S007,PT Bakerindo,WHDPS,Denpasar - Tabanan,BATCH2424,2025-07-13,2025-05-14,2026-03-28,58,260,82,76,1,3,23.35,846000,11.13,247.0,84,7,4.03,3.64,1048.24,2.69,6.0,0.779,FEFO,In Stock,-3,2025-07-19,0.08259999999999999,0.8315,
SKU0955,Household Product 325,Household,B,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH3705,2025-07-10,2025-06-04,2027-01-17,61,174,12,31,0,2,13.74,368000,12.66,148.0,52,7,6.01,5.46,1044.89,2.37,8.0,0.8784000000000001,FIFO,In Stock,0,2025-08-30,-0.049400000000000006,0.935,
SKU0956,Pantry Product 253,Pantry,C,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3235,2025-03-20,2025-02-18,2029-01-24,173,19,2,3,0,2,1.59,57000,11.95,24.0,13,7,10.43,9.91,198.14,2.51,1.0,0.9217,FEFO,Low Stock,5,2025-07-06,-0.031200000000000002,0.7208,
SKU0957,Beverages Product 273,Beverages,B,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH4115,2025-09-06,2025-07-10,2030-02-19,3,259,32,28,0,0,24.51,703000,10.57,151.0,53,4,6.32,6.38,1637.66,2.84,10.0,0.7922,FIFO,In Stock,0,2025-07-17,-0.0023,0.8708,
SKU0958,Beverages Product 126,Beverages,B,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH8350,2025-08-30,2025-08-20,2030-01-24,10,246,191,55,0,0,96.96,2553,2.54,1.026,347,7,7.31,8.24,1797.37,11.82,37.0,0.7313,FIFO,Low Stock,1,2025-08-18,0.0064,0.7349,High return rate
SKU0959,Frozen Product 488,Frozen,B,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH3793,2025-05-06,2025-04-13,2026-02-07,126,378,69,28,1,1,24.02,519000,15.74,109.0,37,3,3.71,3.36,1401.85,1.91,10.0,0.7392,FIFO,In Stock,1,2025-07-28,0.018000000000000002,0.9444,
SKU0960,Meat Product 277,Meat,C,S002,PT Indo Fresh,WHSBY,Surabaya - Sidoarjo,BATCH5809,2025-06-25,2025-06-09,2025-07-15,76,58,8,10,0,0,3.73,119000,15.55,37.0,18,5,2.97,3.11,172.09,1.93,3.0,0.8356,FIFO,Expiring Soon,5,2025-09-09,-0.0726,0.8015000000000001,
SKU0961,Pantry Product 112,Pantry,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH8999,2025-08-31,2025-08-28,2029-04-05,9,94,52,42,6,2,14.33,523000,6.56,52.0,23,2,6.83,6.78,641.78,4.57,4.0,0.846,FEFO,In Stock,0,2025-09-09,0.0721,0.7864,
SKU0962,Seafood Product 182,Seafood,A,S002,PT Indo Fresh,WHJKT,Jakarta - Cengkareng,BATCH7587,2025-06-12,2025-05-21,2025-06-17,89,239,83,89,0,2,29.15,1103,8.2,47.0,18,1,14.55,14.52,3478.53,3.66,10.0,0.9355,FIFO,Expiring Soon,-2,2025-08-28,-0.0682,0.9201,
SKU0963,Dairy Product 271,Dairy,C,S009,PT Beverage Nusantara,WHBDG,Bandung - Rancaekek,BATCH8985,2025-05-27,2025-05-27,2025-06-06,105,97,13,21,0,0,7.56,291000,12.83,15.0,7,1,3.79,4.21,367.32,2.34,3.0,0.8035,FIFO,Expiring Soon,-2,2025-06-17,0.020099999999999996,0.7334,
SKU0964,Frozen Product 192,Frozen,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH9788,2025-05-23,2025-04-02,2026-01-04,109,91,12,10,1,1,7.72,271000,11.79,15.0,7,1,1.36,1.4,123.87,2.55,1.0,0.7508,FEFO,In Stock,-1,2025-08-27,-0.0166,0.7746999999999999,
SKU0965,Pantry Product 225,Pantry,A,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1095,2025-06-11,2025-05-20,2028-11-15,90,239,14,35,3,1,22.84,598000,10.46,108.0,39,3,11.2,11.13,2676.11,2.87,5.0,0.7804000000000001,FIFO,In Stock,1,2025-08-26,-0.08449999999999999,0.9222,
SKU0966,Fresh Product 203,Fresh Produce,C,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH4260,2025-09-01,2025-07-03,2025-09-06,8,125,95,30,2,1,40.86,1584,3.06,124.0,42,2,1.18,1.11,147.7,9.81,20.0,0.867,FEFO,Expiring Soon,9,2025-06-16,-0.0371,0.8382999999999999,
SKU0967,Fresh Product 251,Fresh Produce,C,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH3087,2025-03-19,2025-02-27,2025-04-02,174,220,27,12,0,1,26.54,679000,8.29,127.0,47,3,2.32,2.35,511.21,3.62,11.0,0.7112999999999999,FEFO,Expiring Soon,0,2025-07-07,0.0062,0.7655,
SKU0968,Beverages Product 423,Beverages,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH1346,2025-08-12,2025-08-04,2027-03-20,28,951,151,138,3,0,75.72,2028,12.56,345.0,118,3,7.0,7.58,6661.66,2.39,30.0,0.893,FIFO,In Stock,1,2025-07-27,-0.023799999999999998,0.6058,
SKU0969,Beverages Product 122,Beverages,A,S001,PT Segar Makmur,WHSBY,Surabaya - Sidoarjo,BATCH1131,2025-05-23,2025-04-26,2029-09-26,109,2,232,216,3,2,90.32,2037,17.45,273.0,92,2,7.05,6.63,11100.0,1.72,35.0,0.7695000000000001,FEFO,In Stock,0,2025-08-03,0.0154,0.7785,
SKU0970,Fresh Product 220,Fresh Produce,B,S004,PT Nusantara Supplier,WHDPS,Denpasar - Tabanan,BATCH9376,2025-08-01,2025-07-21,2025-08-15,39,416,157,40,0,0,66.62,1756,6.24,707.0,241,7,2.35,2.42,977.18,4.8,22.0,0.8609,FIFO,Low Stock,0,2025-08-05,-0.0983,0.9442,
SKU0971,Household Product 359,Household,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH2688,2025-07-21,2025-06-07,2029-03-17,50,22,2,1,3,1,1.37,44000,16.06,17.0,12,4,16.0,17.53,352.04,1.87,2.0,0.7831999999999999,FIFO,In Stock,-1,2025-08-16,0.0868,0.7996,
SKU0972,Pantry Product 325,Pantry,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH7574,2025-08-10,2025-08-08,2027-05-07,30,68,16,17,1,0,6.17,212000,11.02,32.0,13,3,8.21,7.39,558.46,2.72,4.0,0.7340000000000001,FEFO,In Stock,0,2025-08-16,-0.0254,0.6321,
SKU0973,Bakery Product 316,Bakery,B,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH7673,2025-08-27,2025-07-25,2025-09-01,13,769,111,47,2,1,57.71,1926,13.33,607.0,203,7,1.37,1.25,1057.22,2.25,18.0,0.8575,FEFO,Expiring Soon,2,2025-06-12,0.0217,0.9229999999999999,
SKU0974,Meat Product 173,Meat,B,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH7997,2025-08-25,2025-07-15,2025-09-15,15,106,25,22,0,0,9.71,311000,10.92,155.0,58,10,8.36,7.98,885.99,2.75,8.0,0.8318000000000001,FIFO,Low Stock,0,2025-08-02,0.006500000000000001,0.6154999999999999,Promotional item
SKU0975,Meat Product 180,Meat,A,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH3977,2025-06-20,2025-06-18,2025-06-26,81,389,118,86,1,2,38.45,1014,10.12,62.0,24,1,6.0,5.59,2335.59,2.97,13.0,0.8269,FIFO,Expiring Soon,5,2025-09-03,0.0827,0.862,
SKU0976,Seafood Product 147,Seafood,C,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH8059,2025-04-07,2025-03-27,2025-04-11,155,34,5,0,0,0,2.99,107000,11.37,8.0,5,1,13.33,12.08,453.11,2.64,3.0,0.7395,FEFO,Expiring Soon,-1,2025-07-09,-0.032799999999999996,0.9372,
SKU0977,Seafood Product 50,Seafood,B,S001,PT Segar Makmur,WHDPS,Denpasar - Tabanan,BATCH6907,2025-08-07,2025-06-21,2025-08-15,33,264,68,72,0,0,23.88,766000,11.06,75.0,27,2,5.81,6.67,1534.16,2.71,11.0,0.7143,FEFO,Expiring Soon,-3,2025-06-26,0.047400000000000005,0.8621,
SKU0978,Bakery Product 333,Bakery,B,S005,PT Agro Raya,WHBDG,Bandung - Rancaekek,BATCH2429,2025-04-13,2025-02-16,2025-04-18,149,779,141,55,0,0,45.15,1574,17.25,142.0,52,2,1.49,1.71,1163.59,1.74,15.0,0.8522,FIFO,Expiring Soon,-2,2025-08-24,0.0919,0.7966,
SKU0979,Pantry Product 22,Pantry,A,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH8303,2025-07-22,2025-05-24,2030-07-04,49,176,36,4,2,0,15.22,361000,11.56,115.0,39,5,14.91,16.94,2623.97,2.59,10.0,0.9684,FIFO,In Stock,2,2025-08-31,-0.036699999999999997,0.9595,
SKU0980,Pantry Product 155,Pantry,C,S008,PT Hygienic Supplies,WHBDG,Bandung - Rancaekek,BATCH1717,2025-04-26,2025-04-18,2027-03-06,136,71,13,22,2,1,11.78,375000,6.03,183.0,65,10,4.62,4.54,328.18,4.98,4.0,0.8137000000000001,FIFO,Low Stock,-1,2025-07-18,0.0455,0.846,
SKU0981,Meat Product 450,Meat,B,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH2923,2025-06-08,2025-04-11,2025-06-27,93,210,73,58,1,3,24.49,878000,8.57,78.0,29,2,5.13,4.86,1076.46,3.5,10.0,0.9495999999999999,FEFO,Expiring Soon,1,2025-09-01,0.0103,0.6273,
SKU0982,Pantry Product 488,Pantry,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH5491,2025-07-29,2025-06-15,2029-12-07,42,48,31,4,3,1,12.49,288000,3.84,136.0,49,7,12.33,13.55,591.75,7.81,4.0,0.9879000000000001,FIFO,Low Stock,3,2025-08-03,0.0555,0.9771,Temperature controlled
SKU0983,Fresh Product 498,Fresh Produce,C,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH9723,2025-05-06,2025-03-12,2025-05-19,126,340,32,74,0,0,30.47,1175,11.16,189.0,67,4,1.09,1.25,370.67,2.69,9.0,0.8851,FIFO,Expiring Soon,0,2025-08-19,-0.0542,0.8684000000000001,
SKU0984,Frozen Product 288,Frozen,C,S007,PT Bakerindo,WHMDN,Medan - Deli Serdang,BATCH4390,2025-04-07,2025-03-27,2025-12-12,155,516,49,93,1,0,44.49,1198,11.6,67.0,23,1,1.08,0.99,559.5,2.59,15.0,0.898,FIFO,In Stock,3,2025-08-20,-0.0127,0.6275999999999999,
SKU0985,Pantry Product 5,Pantry,C,S009,PT Beverage Nusantara,WHMDN,Medan - Deli Serdang,BATCH9602,2025-05-04,2025-04-18,2030-04-22,128,91,13,9,4,0,6.8,261000,13.38,45.0,18,4,3.16,3.25,287.46,2.24,3.0,0.9174,FEFO,In Stock,-2,2025-08-12,0.0795,0.7715000000000001,
SKU0986,Meat Product 61,Meat,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH5781,2025-08-29,2025-08-27,2025-09-10,11,50,23,23,3,0,10.12,364000,4.94,22.0,12,1,9.13,9.16,456.49,6.07,6.0,0.8299,FIFO,Expiring Soon,-4,2025-08-05,-0.053099999999999994,0.9217,
SKU0987,Meat Product 405,Meat,B,S001,PT Segar Makmur,WHBDG,Bandung - Rancaekek,BATCH1022,2025-07-18,2025-06-07,2025-07-26,53,159,68,91,3,0,28.67,928000,5.55,224.0,81,5,8.3,8.96,1319.95,5.41,6.0,0.7669,FEFO,Low Stock,4,2025-06-21,-0.0898,0.6165999999999999,
